id,name,cell_id
37090202,Kabuga,370902
37090203,Kaburiro,370902
37090204,Karambi,370902
37090205,Mitanga,370902
37090206,Mukoto,370902
37090207,Nduba,370902
37090208,Rubumba,370902
37090209,Rugote,370902
37090301,Gabiro,370903
37090302,Gacumbi,370903
37090303,Giseke,370903
37090304,Gisesero,370903
37090305,Kigarama,370903
37090306,Nyagacaca,370903
37090307,Nyakabingo,370903
37090308,Rusebeya,370903
37090401,Bunyamanza,370904
37090402,Gisheke,370904
37090403,Gitsimbwe,370904
37090404,Mushungo,370904
37090405,Nyabinaga,370904
37090406,Rubona,370904
37090407,Rwamiko,370904
37100101,Buhoro,371001
37100102,Gaseke,371001
37100103,Gasharu,371001
37100104,Gashwi,371001
37100105,Kabeza,371001
37100106,Kayenzi,371001
37100107,Murama,371001
37100108,Nyakabingo,371001
37100109,Rugarama,371001
37100110,Ryasagahara,371001
37100111,Wimana,371001
37100112,Wingabe,371001
37100201,Kamina,371002
37100202,Kanyenkondo,371002
37100203,Karamba,371002
37100204,Nyabihanga,371002
37100205,Rupango,371002
37100206,Ryagatari,371002
37100207,Ryarugamba,371002
37100301,Kajumiro,371003
37100302,Kanyege,371003
37100303,Mataba,371003
37100304,Musumba,371003
37100305,Mwasa,371003
37100306,Nyarunombe,371003
37100307,Rugote,371003
37100308,Rumamfu,371003
37100309,Rwankuba,371003
37100401,Bitaba,371004
37100402,Bunyamanza,371004
37100403,Butare,371004
37100404,Gatyazo,371004
37100405,Gitwa,371004
37100406,Kabuga,371004
37100407,Kazimba,371004
37100408,Kirehe,371004
37100409,Matare,371004
37100410,Munimba,371004
37100411,Nyakariba,371004
37100412,Rusozi,371004
37100413,Rutaragwe,371004
37100414,Rwambogo,371004
37100415,Rwamiko,371004
37100501,Bitega,371005
37100502,Bizi,371005
37100503,Cyijima,371005
37100504,Kagarama,371005
37100505,Kigandi,371005
37100506,Kirambira,371005
37100507,Nkuro,371005
37100508,Nyagahinga,371005
37100509,Nyarusange,371005
37100510,Wisovu,371005
37110101,Fumba,371101
37110102,Giko,371101
37110103,Gisebeya,371101
37110104,Kamashinge,371101
37110105,Kanyoni,371101
37110106,Kivumu,371101
37110107,Muramba,371101
37110108,Nyabumera,371101
37110201,Gabiro,371102
37110202,Gasharu,371102
37110203,Giti,371102
37110204,Kanombe,371102
37110205,Kigara,371102
37110206,Mikingo,371102
37110207,Nyamiheha,371102
37110208,Ruhanga,371102
37110209,Rukaragata,371102
37110301,Gatare,371103
37110302,Karambo,371103
37110303,Kizenga,371103
37110304,Murundo,371103
37110305,Nyagahima,371103
37110306,Nyakabande,371103
37110307,Uwamaheke,371103
37110401,Bigali,371104
37110402,Bisharara,371104
37110403,Bungo,371104
37110404,Cyinjira,371104
37110405,Cyiya,371104
37110406,Gitwa,371104
37110407,Nyarusiza,371104
37120101,Bunyenga,371201
37120102,Butsure,371201
37120103,Cyamuti,371201
37120104,Kabarore,371201
37120105,Kamahongo,371201
37120106,Kigarama,371201
37120107,Mariba,371201
37120108,Murambi,371201
37120109,Ruginga,371201
37120110,Rweru,371201
37120201,Gahwazi,371202
37120202,Gasebeya,371202
37120203,Gashashi,371202
37120204,Kabanda,371202
37120205,Kagarama,371202
37120206,Karambi,371202
37120207,Kibanda,371202
37120208,Mukarange,371202
37120209,Muremure,371202
37120210,Rugarama,371202
37120211,Shenyeri,371202
37120301,Buhinga,371203
37120302,Gahuhezi,371203
37120303,Gakoma,371203
37120304,Kabacuzi,371203
37120305,Kabukunzi,371203
37120306,Kamabera,371203
37120307,Kamuhoza,371203
37120308,Karango,371203
37120309,Mataba,371203
37120310,Murenge,371203
37120311,Nyarusange,371203
37120401,Buhokoro,371204
37120402,Bukiro,371204
37120403,Bukuri,371204
37120404,Gafunzo,371204
37120405,Gahabwa,371204
37120406,Gikombe,371204
37120407,Kazibo,371204
37120408,Nyange,371204
37120409,Taba,371204
37120410,Tundwe,371204
37120501,Bugiga,371205
37120502,Buhinga,371205
37120503,Kankoni,371205
37120504,Kanombe,371205
37120505,Kayenzi,371205
37120506,Murambi,371205
37120507,Nyamirundi,371205
37120508,Rebero,371205
37120509,Ruhonga,371205
37120510,Taba,371205
37130101,Bururi,371301
37130102,Gahira,371301
37130103,Gasumo,371301
37130104,Nkamba,371301
37130105,Uwakagano,371301
37130201,Gahisi,371302
37130202,Gasovu,371302
37130203,Kamatsira,371302
37130204,Ruhana,371302
37130205,Rwasa,371302
37130301,Gasebeya,371303
37130302,Gatagara,371303
37130303,Kaneke,371303
37130304,Kibavu,371303
37130305,Rudehero,371303
37130306,Rugomero,371303
37130401,Bigeyo,371304
37130402,Bunyenyezi,371304
37130403,Munini,371304
37130404,Murambi,371304
37130405,Nyakabingo,371304
37130406,Nyarwungo,371304
37130407,Ryarubasha,371304
37140101,Gashwati,371401
37140102,Gitaba,371401
37140103,Kadashya,371401
37140104,Kamuhumuza,371401
37140105,Karambo,371401
37140106,Rubiha,371401
37140107,Rukerereza,371401
37140108,Rusambu,371401
37140109,Rwamahwa,371401
37140110,Ryamashuri,371401
37140201,Gasharu,371402
37140202,Kacyiru,371402
37140203,Kagarama,371402
37140204,Kamabuye,371402
37140205,Kamonyi,371402
37140206,Karambi,371402
37140207,Kigabiro,371402
37140208,Kigenge,371402
37140209,Muko,371402
37140210,Nganzo,371402
37140211,Risansi,371402
37140212,Rukoma,371402
37140213,Wimpundu,371402
37140301,Bigutu,371403
37140302,Gihinga,371403
37140303,Giko,371403
37140304,Kanyovu,371403
37140305,Manzi,371403
37140306,Munini,371403
37140307,Nkomero,371403
37140308,Nyamuhunga,371403
37140309,Save,371403
37140401,Gacyamo,371404
37140402,Gakomeye,371404
37140403,Gasumo,371404
37140404,Gatanga,371404
37140405,Gikundamvura,371404
37140406,Kabusunzu,371404
37140407,Kamudende,371404
37140408,Mpinga,371404
37140409,Murambi,371404
37140410,Ngoboka,371404
37140411,Nkomero,371404
37140412,Nyarushwati,371404
37140413,Rugabano,371404
37140414,Rumuna,371404
37140415,Ryangange,371404
37150101,Busangati,371501
37150102,Gikombe,371501
37150103,Kabahande,371501
37150104,Nyakagano,371501
37150105,Nyakibingo,371501
37150106,Rubayi,371501
37150107,Rukohwa,371501
37150201,Gabiro,371502
37150202,Gasumo,371502
37150203,Mataba,371502
37150204,Mpishyi,371502
37150205,Ruzinga,371502
37150206,Rwabagoyi,371502
37150301,Bweranyange,371503
37150302,Karugero,371503
37150303,Karuhatana,371503
37150304,Karuhigi,371503
37150305,Kavo,371503
37150306,Rwonga,371503
37150401,Amahoro,371504
37150402,Bitaba,371504
37150403,Kabare,371504
37150404,Mpande,371504
37150405,Nyamateke,371504
37150406,Nyamihondo,371504
37150407,Rubavu,371504
37150501,Bugomba,371505
37150502,Busasamana,371505
37150503,Gasharu,371505
37150504,Kabere,371505
37150505,Karambo,371505
37150506,Ngoboka,371505
37150507,Taba,371505
41010101,Bukangano,410101
41010102,Buramba,410101
41010103,Gihemba,410101
41010104,Gitwa,410101
41010105,Kabingo,410101
41010106,Kabuga,410101
41010107,Musenyi,410101
41010108,Mushongi,410101
41010109,Nyangoyi,410101
41010110,Rubanda,410101
41010201,Bushyiga,410102
41010202,Gatete,410102
41010203,Gihora,410102
41010204,Gisiza,410102
41010205,Kirwa,410102
41010206,Mugenda I,410102
41010207,Mugenda Ii,410102
41010208,Nyamugali,410102
41010209,Rugaragara,410102
41010210,Rugerero,410102
41010301,Base,410103
41010302,Cyondo,410103
41010303,Gitovu,410103
41010304,Kabahama,410103
41010305,Kabeza,410103
41010306,Karambi,410103
41010307,Kiruli,410103
41010308,Mutima,410103
41020101,Gacyamo,410201
41020102,Gashinge,410201
41020103,Karambi,410201
41020104,Karugaju,410201
41020105,Kerera,410201
41020106,Kibiraro,410201
41020107,Kigabiro,410201
41020108,Kigarama,410201
41020109,Kisigiro,410201
41020110,Mayaga,410201
41020111,Muduha,410201
41020112,Muhondo,410201
41020113,Nyamiyaga,410201
41020114,Runyinya,410201
41020201,Bugoboka,410202
41020202,Byerwa,410202
41020203,Gasare,410202
41020204,Gasharu,410202
41020205,Gashinge,410202
41020206,Gatete,410202
41020207,Kantabo,410202
41020208,Kanunga,410202
41020209,Kizenga,410202
41020210,Kiziba,410202
41020211,Mataba,410202
41020212,Mitabi,410202
41020213,Mukarange,410202
41020214,Rwamiko,410202
41020301,Bugarama,410203
41020302,Cyinzuzi,410203
41020303,Gasango,410203
41020304,Kiboha,410203
41020305,Kivomo,410203
41020306,Mwenene,410203
41020307,Mwite,410203
41020308,Ngange,410203
41020309,Nyagisozi,410203
41020310,Rubara,410203
41020311,Rusine,410203
41020312,Ryinzovu,410203
41030101,Budaha,410301
41030102,Buhande,410301
41030103,Gitwa,410301
41030104,Karambi,410301
41030105,Remera,410301
41030106,Ruhanga,410301
41030107,Rulindo,410301
41030201,Buramira,410302
41030202,Cyiri,410302
41030203,Gashiru,410302
41030204,Karambo,410302
41030205,Kigamba,410302
41030206,Kivomo,410302
41030207,Ngarama,410302
41030208,Rugote,410302
41030301,Gitaba,410303
41030302,Muduha,410303
41030303,Murambo,410303
41030304,Rebero,410303
41030305,Rwanzu,410303
41030401,Buvumo,410304
41030402,Buyogoma,410304
41030403,Gatare,410304
41030404,Marembo,410304
41030405,Muko,410304
41030406,Mukoto,410304
41030407,Rusave,410304
41030501,Bubiro,410305
41030502,Byimana,410305
41030503,Gatenga,410305
41030504,Gifuba,410305
41030505,Karambi,410305
41030506,Nyenyeri,410305
41030507,Nyirangarama,410305
41030508,Remera,410305
41030509,Tare,410305
41030510,Terambere,410305
41040101,Gashana,410401
41040102,Gatwa,410401
41040103,Karambo,410401
41040104,Kibanda,410401
41040105,Rugarama,410401
41040201,Gasave,410402
41040202,Giko,410402
41040203,Kankanga,410402
41040204,Karambi,410402
41040205,Ryanyirakayobe,410402
41040301,Bunyana,410403
41040302,Gatare,410403
41040303,Gatenderi,410403
41040304,Gipfundo,410403
41040305,Gitabura,410403
41040306,Shagasha,410403
41040401,Gitaba,410404
41040402,Munini,410404
41040403,Nyarubuye,410404
41040404,Remera,410404
41040405,Rutabo,410404
41040501,Cyasenge,410405
41040502,Kajeneni,410405
41040503,Karambi,410405
41040504,Karambo,410405
41040505,Kavumo,410405
41040506,Kigarama,410405
41040601,Gakoma,410406
41040602,Mataba,410406
41040603,Murambo,410406
41040604,Nyamwiza,410406
41040605,Nyarubuye,410406
41040701,Gahondo,410407
41040702,Gikingo,410407
41040703,Kagozi,410407
41040704,Karambi,410407
41040705,Kimagali,410407
41050101,Gatagara,410501
41050102,Gihinga,410501
41050103,Kamatongo,410501
41050104,Kanyoni,410501
41050105,Kavumu,410501
41050106,Kigarama,410501
41050107,Nyakabanga,410501
41050108,Rugaragara,410501
41050201,Cyanya,410502
41050202,Gitabage,410502
41050203,Karambo,410502
41050204,Marembo,410502
41050205,Ngabitsinze,410502
41050206,Nyamugali,410502
41050207,Remera,410502
41050208,Rusagara,410502
41050301,Gasekabuye,410503
41050302,Gaseke,410503
41050303,Gasizi,410503
41050304,Gihuke,410503
41050305,Kirambo,410503
41050306,Munini,410503
41050307,Munoga,410503
41050308,Musenyi,410503
41060101,Gitandi,410601
41060102,Karambo,410601
41060103,Karengeri,410601
41060104,Kibande,410601
41060105,Kibogora,410601
41060106,Nyagatovu,410601
41060107,Sove,410601
41060201,Buyaga,410602
41060202,Gahinga,410602
41060203,Kibuye,410602
41060204,Kidomo,410602
41060205,Murambo,410602
41060206,Nganzo,410602
41060207,Rugaragara,410602
41060208,Rusayu,410602
41060301,Kabanda,410603
41060302,Karambi,410603
41060303,Kirwa,410603
41060304,Kivumu,410603
41060305,Nturo,410603
41060306,Nyabisasa,410603
41060307,Sakara,410603
41070101,Akamiyove,410701
41070102,Barayi,410701
41070103,Bunahi,410701
41070104,Gisekuru,410701
41070105,Kinihira,410701
41070106,Ndorandi,410701
41070201,Buhita,410702
41070202,Bwishya,410702
41070203,Gatembe,410702
41070204,Magezi,410702
41070205,Mutoyi,410702
41070206,Ntunguru,410702
41070301,Buhunde,410703
41070302,Cyogo,410703
41070303,Gatare,410703
41070304,Kigali,410703
41070305,Kiyebe,410703
41070401,Kabuga,410704
41070402,Karambi,410704
41070403,Kirwa,410704
41070404,Ndusu,410704
41070405,Rugundu,410704
41070406,Taba,410704
41080101,Kabere,410801
41080102,Ndago,410801
41080103,Ruberano,410801
41080104,Rwili,410801
41080201,Gakenke,410802
41080202,Gatete,410802
41080203,Gatovu,410802
41080204,Kabeza,410802
41080205,Karambi,410802
41080206,Songa,410802
41080207,Wamahoro,410802
41080301,Gaseke,410803
41080302,Gasharu,410803
41080303,Nyantabo,410803
41080304,Runyinya,410803
41080305,Rwintare,410803
41080401,Gako,410804
41080402,Kibuye,410804
41080403,Kirenge,410804
41080404,Murambi,410804
41080405,Nyakarekare,410804
41080406,Rutabo,410804
41080501,Akamanama,410805
41080502,Gishinge,410805
41080503,Karambi,410805
41080504,Kibingwe,410805
41080505,Mugomero,410805
41080506,Ryarubuguza,410805
41080601,Cyasuri,410806
41080602,Kibanda,410806
41080603,Nyamiyaga,410806
41080604,Rugarama,410806
41080605,Rusongati,410806
41080606,Rusumo,410806
41090101,Gisiza,410901
41090102,Kanunga,410901
41090103,Karambi,410901
41090104,Kigarama,410901
41090105,Nyakibande,410901
41090106,Nyakizu,410901
41090107,Rubaya,410901
41090201,Gacyamo,410902
41090202,Marenge,410902
41090203,Nyakabungo,410902
41090204,Rukurazo,410902
41090301,Gasenga,410903
41090302,Musega,410903
41090303,Nyarurembo,410903
41090304,Rebero,410903
41090401,Kabeza,410904
41090402,Kabuga,410904
41090403,Kigomwa,410904
41090404,Marembo,410904
41090405,Rusenyi,410904
41090501,Agasharu,410905
41090502,Amataba,410905
41090503,Nyabinyana,410905
41090504,Rusine,410905
41090505,Umubuga,410905
41090506,Umutagata,410905
41100101,Buhira,411001
41100102,Bukoro,411001
41100103,Gasama,411001
41100104,Gihonga,411001
41100105,Kalindi,411001
41100106,Kibamba,411001
41100107,Kibaya,411001
41100108,Kinini Ya Mbogo,411001
41100109,Ruhanya,411001
41100110,Rwambogo,411001
41100201,Bukongi,411002
41100202,Buraro,411002
41100203,Buyanja,411002
41100204,Gitaba,411002
41100205,Nkurura,411002
41100206,Nyakabuye,411002
41100207,Rwambogo,411002
41100301,Gasovu,411003
41100302,Gikombe,411003
41100303,Gisha,411003
41100304,Kibungo,411003
41100305,Muhora,411003
41100306,Nyakabembe,411003
41100307,Yaramba,411003
41100401,Gakoma,411004
41100402,Gicumbi,411004
41100403,Gitaba,411004
41100404,Karehe,411004
41100405,Munini,411004
41100406,Ruhondo,411004
41100407,Rurenge,411004
41100408,Rutonde,411004
41110101,Gashubi,411101
41110102,Karambo,411101
41110103,Karwa,411101
41110104,Mayange,411101
41110105,Nyagisozi,411101
41110106,Rebero,411101
41110107,Ruhunga,411101
41110108,Taba,411101
41110201,Agatare,411102
41110202,Akarambi,411102
41110203,Amataba,411102
41110204,Gisiza,411102
41110205,Kabeza,411102
41110206,Karambo,411102
41110207,Kigarama,411102
41110301,Amahoro,411103
41110302,Buliza,411103
41110303,Gahama,411103
41110304,Gashinge,411103
41110305,Kigarama,411103
41110306,Nyarurembo,411103
41110307,Ruri,411103
41110401,Iraro,411104
41110402,Kabeza,411104
41110403,Kabuga,411104
41110404,Munyinya,411104
41110405,Mutabo,411104
41110406,Ntyaba,411104
41110407,Rurama,411104
41120101,Gatete,411201
41120102,Kagarama,411201
41120103,Kirambo,411201
41120104,Kiruli,411201
41120105,Nyabuko,411201
41120106,Rubona,411201
41120201,Butare,411202
41120202,Jyambere,411202
41120203,Kagwa,411202
41120204,Karambi,411202
41120205,Marebe,411202
41120206,Nyakagezi,411202
41120301,Cyabasigi,411203
41120302,Kiboha,411203
41120303,Kigina,411203
41120304,Mwishya,411203
41120305,Nyakibyeyi,411203
41120306,Riryi,411203
41120307,Rukoma,411203
41120308,Sakara,411203
41120401,Busizi,411204
41120402,Gaseke,411204
41120403,Kirungu,411204
41120404,Muyange,411204
41120405,Ngaru,411204
41120406,Nyaruvumu,411204
41120407,Rushayu,411204
41120408,Rushubi,411204
41130101,Bikamba,411301
41130102,Cyamutara,411301
41130103,Gitambi,411301
41130104,Kazi,411301
41130105,Nyakambu,411301
41130106,Nyarubuye,411301
41130107,Rukore,411301
41130108,Rusasa,411301
41130201,Gatobotobo,411302
41130202,Kabirizi,411302
41130203,Kivubwe,411302
41130204,Kiyanza I,411302
41130205,Nombe,411302
41130206,Nyagisozi,411302
41130207,Nyamurema,411302
41130208,Nyarurama,411302
41130301,Burambi,411303
41130302,Gitwa,411303
41130303,Kamuhororo,411303
41130304,Karera,411303
41130305,Kayenzi,411303
41130306,Kibeho,411303
41130307,Rusekabuye,411303
41130308,Rusekabuye,411303
41140101,Kabgayi,411401
41140102,Kabingo,411401
41140103,Kamiyove,411401
41140104,Kivomo,411401
41140105,Murwa,411401
41140106,Nyenyeri,411401
41140107,Rukingu,411401
41140108,Shyondwe,411401
41140201,Bushyana,411402
41140202,Gatiba,411402
41140203,Gatwa,411402
41140204,Kadendegeri,411402
41140205,Kavumo,411402
41140206,Mwana,411402
41140301,Gahwazi,411403
41140302,Gakubo,411403
41140303,Kabera,411403
41140304,Mataba,411403
41140305,Mutungo,411403
41140401,Kibare,411404
41140402,Mujebe,411404
41140403,Musave,411404
41140404,Nyarusebeya,411404
41140405,Ruhanga,411404
41150101,Gifumba,411501
41150102,Kabunigu,411501
41150103,Kabuye,411501
41150104,Nkanga,411501
41150105,Ntakara,411501
41150106,Rwintare,411501
41150201,Kigarama,411502
41150202,Kinini-rusiga,411502
41150203,Ntaruka,411502
41150204,Rebero,411502
41150301,Bitare,411503
41150302,Gahondo,411503
41150303,Karambi,411503
41150304,Karenge,411503
41150305,Kingazi,411503
41150306,Nyakarama,411503
41160101,Gatimba,411601
41160102,Gatwa,411601
41160103,Gisiza,411601
41160104,Kabaraza,411601
41160105,Kigarama,411601
41160106,Kiziranyenzi,411601
41160107,Nyakaruri,411601
41160108,Nyarushinya,411601
41160201,Gaseke,411602
41160202,Kabagabaga,411602
41160203,Kabakene,411602
41160204,Nyamugari,411602
41160205,Rimwe,411602
41160206,Rugendabari,411602
41160301,Cyikera,411603
41160302,Kagunda,411603
41160303,Karama,411603
41160304,Kavoma,411603
41160305,Kirurumo,411603
41160306,Kivili,411603
41160307,Mukumba,411603
41160308,Muvumu,411603
41160309,Nyabubare,411603
41160310,Ruhanga,411603
41160401,Bwimo,411604
41160402,Gishyita,411604
41160403,Kigali,411604
41160404,Ngona,411604
41160405,Nyabitare,411604
41160406,Nyarunyinya,411604
41160407,Nyarusange,411604
41160408,Rwahi,411604
41160501,Bugarura,411605
41160502,Mwagiro,411605
41160503,Ngendo,411605
41160504,Nyabisindu,411605
41160505,Nyabyondo,411605
41160506,Nyamirembe,411605
41160507,Rutonde,411605
41160508,Rweya,411605
41170101,Gaseke,411701
41170102,Gashoro,411701
41170103,Karambi,411701
41170104,Kigarama,411701
41170105,Rukore,411701
41170201,Kabuga,411702
41170202,Kagusa,411702
41170203,Mafene,411702
41170204,Munyinya,411702
41170205,Rushaki,411702
41170301,Kanaba,411703
41170302,Karambi,411703
41170303,Kavumu,411703
41170304,Marembo,411703
41170305,Misezero,411703
41170306,Rurambo,411703
41170307,Taba,411703
41170401,Bukinga,411704
41170402,Gatare,411704
41170403,Gatsinde,411704
41170404,Gihanga,411704
41170405,Murambi,411704
41170406,Rugando,411704
41170407,Rusura,411704
41170501,Kamuragi,411705
41170502,Mwili,411705
41170503,Nkinda,411705
41170504,Nyirambuga,411705
41170505,Nyirataba,411705
41170506,Ruvumba,411705
42010101,Birambo,420101
42010102,Gitwa,420101
42010103,Kirwa,420101
42010104,Nyarubande,420101
42010201,Buhuga,420102
42010202,Butereri,420102
42010203,Gasakuza,420102
42010204,Kirwa,420102
42010205,Rubaga,420102
42010206,Rugendabari,420102
42010207,Rwinkuba,420102
42010301,Gatoke,420103
42010302,Kamina,420103
42010303,Karambi,420103
42010304,Nyagasozi,420103
42010305,Ruboza,420103
42010401,Bunyangezi,420104
42010402,Kajereri,420104
42010403,Kamina,420104
42010404,Mwendo,420104
42010405,Nyarubuye,420104
42010406,Rwankuba,420104
42010501,Gasaso,420105
42010502,Kirabo,420105
42010503,Munyinya,420105
42010504,Ngezi,420105
42010505,Rusebeya,420105
42010506,Wimfizi,420105
42010601,Kabuga,420106
42010602,Kamonyi,420106
42010603,Karaba,420106
42010604,Mugunga,420106
42010605,Rutenga,420106
42010701,Bukinga,420107
42010702,Gashirwe,420107
42010703,Kabaya,420107
42010704,Kabugiri,420107
42010705,Rurangara,420107
42020101,Buhuri,420201
42020102,Bukamba,420201
42020103,Bushagashi,420201
42020104,Gatare,420201
42020105,Mucumazo,420201
42020106,Ntarabana,420201
42020107,Nyamasuka,420201
42020108,Rubuguma,420201
42020201,Akanduga,420202
42020202,Burengo,420202
42020203,Bushyama,420202
42020204,Matovu,420202
42020205,Mbogo,420202
42020206,Murambi,420202
42020207,Rwahi,420202
42020208,Shyunga,420202
42020301,Buhara,420203
42020302,Gaseke,420203
42020303,Karambo,420203
42020304,Karoli,420203
42020305,Musasa,420203
42020306,Ntobwe,420203
42020307,Vumandi,420203
42020401,Baramba,420204
42020402,Gikamba,420204
42020403,Gitaba,420204
42020404,Kavumu,420204
42020405,Tumba,420204
42030101,Buraza,420301
42030102,Busoga,420301
42030103,Karombero,420301
42030104,Muhaza,420301
42030105,Mushirarungu,420301
42030106,Ntaraga,420301
42030107,Rutaramiro,420301
42030201,Butaraga,420302
42030202,Gatoki,420302
42030203,Gatorero,420302
42030204,Kabungwe,420302
42030205,Karenge,420302
42030206,Muhororo,420302
42030207,Musebeya,420302
42030208,Tongoburo,420302
42030301,Bukuba,420303
42030302,Gahama,420303
42030303,Gatare,420303
42030304,Musebeya,420303
42030305,Rugaragara,420303
42030306,Rwobe,420303
42030401,Cyabingo,420304
42030402,Gishubi,420304
42030403,Kambare,420304
42030404,Kanyamukenke,420304
42030405,Mucaca,420304
42030406,Mutanda,420304
42030501,Kigote,420305
42030502,Muramba,420305
42030503,Murehe,420305
42030504,Nyabisika,420305
42030505,Nyamugali,420305
42030506,Rugendabare,420305
42030507,Rukore,420305
42040101,Buyagiro,420401
42040102,Gatwa,420401
42040103,Gihemba,420401
42040104,Gikerera,420401
42040105,Karambi,420401
42040106,Karorero,420401
42040107,Mucuro,420401
42040108,Murambi,420401
42040109,Ndora,420401
42040110,Rusebeya,420401
42040201,Bukanka,420402
42040202,Cyandago,420402
42040203,Gitenga,420402
42040204,Kamatare,420402
42040205,Murama,420402
42040206,Murambi,420402
42040207,Musave,420402
42040208,Ntobwe,420402
42040209,Rurambi,420402
42040210,Rusuri,420402
42040301,Bwimba,420403
42040302,Gahondo,420403
42040303,Gashigwe,420403
42040304,Gishyinguro,420403
42040305,Kaniga,420403
42040306,Kanyiramanyana,420403
42040307,Karambi,420403
42040308,Karehe,420403
42040309,Karuganda,420403
42040311,Mbizi,420403
42040312,Mbogo,420403
42040313,Muyira,420403
42040314,Ryabazungu,420403
42040401,Akarugamba,420404
42040402,Busingiryi,420404
42040403,Kabaya,420404
42040404,Kageyo,420404
42040405,Kakinungu,420404
42040406,Kivumu,420404
42040407,Mazinga,420404
42040408,Murambi,420404
42040409,Museke,420404
42040410,Nyamabuye,420404
42040411,Ruberano,420404
42040412,Sitwe,420404
42040413,Umujyi Wa Gakenke,420404
42050101,Bwiyando,420501
42050102,Gashinge,420501
42050103,Kadehero,420501
42050104,Masoro,420501
42050105,Mukira,420501
42050106,Nyamure,420501
42050107,Rugarama,420501
42050108,Rugendabari,420501
42050109,Ruhore,420501
42050201,Gahihi,420502
42050202,Gikoro,420502
42050203,Kara,420502
42050204,Kirambo,420502
42050205,Murandi,420502
42050206,Nyamataha,420502
42050301,Buhira,420503
42050302,Buturuba,420503
42050303,Gasanzwe,420503
42050304,Kabwika,420503
42050305,Kamurambo,420503
42050306,Kanwa,420503
42050307,Rubuga,420503
42050401,Gaseke,420504
42050402,Gatwa,420504
42050403,Gitaba,420504
42050404,Kabere,420504
42050405,Kabugomba,420504
42050406,Kibara,420504
42050407,Murambo,420504
42050501,Busaro,420505
42050502,Bushita,420505
42050503,Gasharu,420505
42050504,Gihanga,420505
42050505,Kangomba,420505
42050506,Kanteko,420505
42050507,Murambi,420505
42050508,Mwisha,420505
42050509,Rutenderi,420505
42060101,Bukerera,420601
42060102,Bunyironko,420601
42060103,Kabusoro,420601
42060104,Kibonwa,420601
42060105,Rubona,420601
42060106,Rurumbya,420601
42060201,Burega,420602
42060202,Gatongo,420602
42060203,Gitovu,420602
42060204,Nyabikenke,420602
42060205,Rwampali,420602
42060301,Buhanga,420603
42060302,Gitega,420603
42060303,Kinoko,420603
42060304,Murambi,420603
42060305,Mwanza,420603
42060306,Nyabushishiri,420603
42060307,Nyagisozi,420603
42060401,Buhimbi,420604
42060402,Cyifuzo,420604
42060403,Gitaba,420604
42060404,Karama,420604
42060405,Mugandu,420604
42060406,Rugeshi,420604
42060407,Rusasa,420604
42060408,Rutake,420604
42070101,Gasebeya,420701
42070102,Gashishi,420701
42070103,Gitwe,420701
42070104,Kabuye,420701
42070105,Kanshenge,420701
42070106,Kanyirantege,420701
42070107,Marira,420701
42070108,Nyarungu,420701
42070109,Raro,420701
42070110,Rugari,420701
42070111,Ruhehe,420701
42070112,Runeka,420701
42070201,Bucyaba,420702
42070202,Bugogo,420702
42070203,Kidomo,420702
42070204,Kintobo,420702
42070205,Njugi,420702
42070206,Nyamusongati,420702
42070207,Rugeshi,420702
42070208,Rutagara,420702
42070301,Buhinda,420703
42070302,Gatare,420703
42070303,Horero,420703
42070304,Kabyaza,420703
42070305,Karingorera,420703
42070306,Mbatabata,420703
42070307,Mwasha,420703
42070308,Ryabirere,420703
42070401,Kabutwa,420704
42070402,Karangara,420704
42070403,Kinyababa,420704
42070404,Rungu,420704
42070405,Rusasa,420704
42070406,Rusumo,420704
42070407,Rwata,420704
42070408,Taba,420704
42080101,Gatembe,420801
42080102,Kabuhunu,420801
42080103,Kabutare,420801
42080104,Karambi,420801
42080105,Karenge,420801
42080106,Marembo,420801
42080107,Nyiramisabike,420801
42080201,Bataga,420802
42080202,Bumbeja,420802
42080203,Bushumba,420802
42080204,Cyumba,420802
42080205,Gasovu,420802
42080206,Gatare,420802
42080207,Gatorero,420802
42080208,Gishingo,420802
42080209,Kigarama,420802
42080210,Mugamba,420802
42080211,Nyiramuhimba,420802
42080212,Rwamiko,420802
42080213,Ryarurimbura,420802
42080301,Bukondo,420803
42080302,Bukunga,420803
42080303,Bukweto,420803
42080304,Kabuye,420803
42080305,Kavumu,420803
42080306,Mubuga,420803
42080307,Mwiyanike,420803
42080308,Nyabigugu,420803
42090101,Bigogwe,420901
42090102,Buhuga,420901
42090103,Cyintare,420901
42090104,Nyarubuye,420901
42090201,Bushoka,420902
42090202,Kabuhoma,420902
42090203,Kamwumba,420902
42090204,Nturo,420902
42090205,Nyarungu,420902
42090301,Gasave,420903
42090302,Karuhunge,420903
42090303,Mugali,420903
42090304,Rurambo,420903
42090305,Rutamba,420903
42090306,Rwamabare,420903
42090401,Buranga,420904
42090402,Kamomo,420904
42090403,Kavumu,420904
42090404,Kintarure,420904
42090405,Munyege,420904
42090406,Rugeshi,420904
42090407,Rwakirari,420904
42090501,Buhayo,420905
42090502,Kabara,420905
42090503,Kivuruga,420905
42090504,Masoro,420905
42090505,Musekera,420905
42090506,Ngarama,420905
42100101,Gabiro,421001
42100102,Gashingiro,421001
42100103,Kabeza,421001
42100104,Kanamo,421001
42100105,Karambi,421001
42100106,Mubuga,421001
42100107,Nyamiyaga,421001
